mark,name_model,type_of_car,type_of_drive,type_fuel,engine,power,mileage,is_broken,price,year
mercedes,gle,внедорожник,полный,дизель,2.0 AT (245 л.с.),245,77,False,12090000,2022
mercedes,gle,внедорожник,полный,бензин,3.0 AT (367 л.с.),367,20,False,15590000,2022
mercedes,gle,внедорожник,полный,бензин,3.0 AT (435 л.с.),435,26907,False,12215000,2021
mercedes,gle,внедорожник,полный,дизель,2.9 AT (249 л.с.),249,92953,False,9500000,2020
mercedes,gle,внедорожник,полный,дизель,2.9 AT (249 л.с.),249,55200,False,10790000,2021
mercedes,gle,внедорожник,полный,бензин,3.0 AT (333 л.с.),333,138000,False,5985000,2017
mercedes,gle,внедорожник,полный,дизель,2.9 AT (249 л.с.),249,20,False,14090000,2023
mercedes,glk,внедорожник,полный,бензин,2.0 AT (211 л.с.),211,181800,False,1920000,2013
mercedes,glk,внедорожник,полный,дизель,2.1 AT (170 л.с.),170,161054,False,2500000,2015
mercedes,glk,внедорожник,полный,бензин,3.0 AT (231 л.с.),231,175000,False,1420000,2009
mercedes,gls,внедорожник,полный,дизель,3.0 AT (249 л.с.),249,90000,False,3999999,2017
mercedes,gls,внедорожник,полный,бензин,3.0 AT (367 л.с.),367,91270,False,12900000,2021
mercedes,gls,внедорожник,полный,дизель,2.9 AT (330 л.с.),330,91600,False,9600000,2019
mercedes,gls,внедорожник,полный,дизель,3.0 AT (249 л.с.),249,104712,False,6150000,2018
mercedes,gls,внедорожник,полный,дизель,2.9 AT (330 л.с.),330,15,False,16280000,2022
mercedes,gls,внедорожник,полный,дизель,2.9 AT (330 л.с.),330,34,False,16280000,2022
mercedes,gl,внедорожник,полный,дизель,3.0 AT (249 л.с.),249,157981,False,3649000,2014
mercedes,gl,внедорожник,полный,дизель,3.0 AT (224 л.с.),224,277000,False,1550000,2009
mercedes,gl,внедорожник,полный,дизель,3.0 AT (249 л.с.),249,126173,False,3699000,2014
mercedes,gl,внедорожник,полный,бензин,3.0 AT (333 л.с.),333,270000,False,2300000,2014
mercedes,gl,внедорожник,полный,дизель,3.0 AT (224 л.с.),224,330000,False,1430000,2008
mercedes,gl,внедорожник,полный,бензин,5.5 AT (388 л.с.),388,223000,False,1800000,2011
mercedes,gl,внедорожник,полный,дизель,3.0 AT (249 л.с.),249,157981,False,3649000,2014
mercedes,gl,внедорожник,полный,дизель,3.0 AT (224 л.с.),224,277000,False,1550000,2009
mercedes,gl,внедорожник,полный,дизель,3.0 AT (249 л.с.),249,126173,False,3699000,2014
mercedes,gl,внедорожник,полный,бензин,3.0 AT (333 л.с.),333,270000,False,2300000,2014
mercedes,gl,внедорожник,полный,дизель,3.0 AT (224 л.с.),224,330000,False,1430000,2008
mercedes,gl,внедорожник,полный,бензин,5.5 AT (388 л.с.),388,223000,False,1800000,2011
mercedes,g,внедорожник,полный,дизель,2.9 AT (249 л.с.),249,18000,False,22200000,2021
